ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
6428,repertoirenumeriquedufondsgrenico291--1985,Répertoire numérique du fonds Grenico :,(291) /,,,,,1985,1985.,,Québec :,,"Université Laval, Bureau du secrétaire général, Division des archives,",,32 pages.,2893440010,,,,,,,,,,,,,,,,,,YES,,UBC-1103,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6429,repertoirenumeriquedufondsjeancharlesbonenfant120--1985,Répertoire numérique du fonds Jean-Charles-Bonenfant :,(120) /,,,,,1985,1985.,,Québec :,,"Université Laval, Bureau du secrétaire général, Division des archives,",,"vii, 48 pages --",2893440045,,,,,,,,,,,,,,,,,,YES,,UBC-1109,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6430,repertoirenumeriquedufondsjeanmariemartin193--1985,Répertoire numérique du fonds Jean-Marie-Martin :,(193) /,,,,,1985,1985.,,Québec :,,"Université Laval, Bureau du secrétaire général, Division des archives,",,31 pages.,"2920310135, 9782920310131",606123658,,,,,,YES,,,,,,,,,,,YES,,LAC-2299 UBC-1106,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
6434,representationmetissageetpouvoirladynamiquecolonialedesechangesentreautocht--2012,"Représentation, métissage et pouvoir :","la dynamique coloniale des échanges entre Autochtones, Européens et Canadiens (XVIe-XXe siècle) /",,,,,2012,,2012.;©2012,,[Québec] :,,"Presses de l'Université Laval,","xxi, 487 pages :","2763786324, 9782763786322","795008384, 810062981",,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,,,YES,YES,,,MEMORIAL-176 TORONTO-426 TORONTO-2654 LAC-2639 CALGARY-1506 UALBERTA-3147 CONCORDIA-1245 LAVAL-2526 MANITOBA-406 MCGILL-2015 MONTREAL-1728 OTTAWA-1201,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6436,representationsducorpssouslancienregimediscoursetpratiques--2007,Représentations du corps sous l'Ancien Régime :,discours et pratiques /,,,,,2007,2007.,,[Québec] :,,"Presses de l'Université Laval,",,"xx, 287 pages","2763785263, 9782763785264","173283844, 190824306",,,,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,,MEMORIAL-274 TORONTO-2961 LAC-1592 UBC-701 UALBERTA-2646 UALBERTA-2673 LAVAL-1257 MCGILL-2016 QUEENS-242,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6437,representationsetdiscourssurlevieillissementlafacecacheedelagisme--2015,Représentations et discours sur le vieillissement :,la face cachée de l'âgisme? /,,,,,2015,©2015.,,[Québec] :,,"Presses de l'Université Laval,",,"xiv, 283 pages :","2763723918, 9782763723914, 9782763723921","922844890, 921585023",,,,YES,,YES,YES,,,,YES,,,,,YES,,,LAC-3020 CALGARY-142 UALBERTA-3383 LAVAL-2920 MONTREAL-2046,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
6438,representerlurbainapportsetmethodes--2014,Représenter l'urbain :,apports et méthodes /,,,,,2014,,,,,,,"xvi, 403 pages :","2763721362, 9782763721361, 9782763721378, 9782763721385","878669475, 879312675, 9782763721361",,,,YES,,YES,YES,,YES,,YES,YES,,,YES,YES,,,TORONTO-279 TORONTO-359 LAC-2860 CALGARY-1331 UALBERTA-3453 LAVAL-2763 MCGILL-2017 MONTREAL-1920 OTTAWA-1776,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6440,reseauxlitterairesfrancequebec19001940--2004,Réseaux littéraires,France-Québec (1900-1940) /,,,,,2004,DL 2004.,,Québec :,,"Presses de l'Université Laval,",,1 vol. (148 p.),"2920949292, 9782920949294",492491184,,,,,,,YES,,,,,,,,,,,,LAVAL-2081,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6442,resilienceresistanceetalliancespenserlafrancophoniecanadiennedifferemment--2017,"Résilience, résistance et alliances :",penser la francophonie canadienne différemment /,,,,,2017,,[2017],,"[Québec, Québec] :",,"Presses de l'Université Laval,","x, 283 pages :","2763734235, 2763734243, 9782763734231, 9782763734248","974994164, 9782763734231, 983482401",,,,YES,,YES,YES,,YES,,,,,,YES,YES,,,TORONTO-1064 LAC-3189 CALGARY-748 UALBERTA-3592 LAVAL-3113 MCGILL-2019,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6443,resoudredesconflitsdecultureessaidesemiotiqueculturelleappliquee-pare-1999,Résoudre des conflits de culture :,essai de sémiotique culturelle appliquée /,"Parent, Roger,",,1947-,,1999,,,"Laval, Que. :",,"Les Presses du l'Université Laval,",,"xiv, 299 p. :",9782763789644,994501943,,,,YES,,YES,YES,YES,YES,,,YES,YES,,YES,YES,YES,,UALBERTA-2849 TORONTO-2714 LAC-2294 UBC-748 CALGARY-477 LAVAL-2125 MANITOBA-87 MCGILL-2020 QUEENS-963 OTTAWA-1056,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6448,responsabilitesocialedesentreprisesmirageourealite-bett-2015,Responsabilité sociale des entreprises :,mirage ou réalité? /,"Bettache, Mustapha.",,,,2015,©2015.,,[Québec] :,,"Presses de l'Université Laval,",,"xiv, 84 pages","2763727816, 9782763727813, 9782763727820","927947865, 922456490",,,,YES,,YES,YES,,YES,,YES,,,,,YES,,,LAC-3035 CALGARY-444 UALBERTA-3396 LAVAL-2924 MCGILL-2021 MONTREAL-2049,6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
6451,ressourcesnaturellesetpolitiquespubliqueslequebeccompare--2012,Ressources naturelles et politiques publiques :,le Québec comparé /,,,,,2012,2012.,,"[Québec, QC] :",,"Presses de l'Université Laval,",,"ix, 132 p. :","2763707300, 2763787304, 9782763707303, 9782763787305","812696803, 812508629",,,,YES,,YES,YES,YES,YES,,YES,,YES,,YES,YES,YES,,TORONTO-424 TORONTO-2466 LAC-2653 UBC-778 CALGARY-815 UALBERTA-3168 LAVAL-2541 MANITOBA-504 MCGILL-2022 MONTREAL-1741 QUEENS-271,11,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6452,ressourcesnaturellesettheorieeconomique--1986,Ressources naturelles et théorie économique /,,,,,,1986,1986.,,Québec :,,"Presses de l'Université Laval,",,"viii, 359 p. :","2763770886, 9782763770888","16038840, 19268509",,,,YES,,YES,YES,,,,YES,YES,YES,,YES,YES,YES,,TORONTO-1467 LAC-219 UBC-464 CALGARY-1077 UALBERTA-407 LAVAL-121 MONTREAL-89 QUEENS-384 OTTAWA-166,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6453,ressourcesproblemesetdefisdelasiedusudest--1986,"Ressources, problèmes et défis de l'Asie du Sud-Est /",,,,,,1986,1986.,,Québec :,,"Presses de l'Université Laval,",,"viii, 270 p. :","2763771114, 9782763771113","16684304, 61699645",,,,,,YES,YES,,YES,,YES,YES,YES,,YES,YES,YES,,TORONTO-1459 LAC-1376 UBC-457 UALBERTA-476 LAVAL-1056 MCGILL-2023 MONTREAL-780 QUEENS-285 OTTAWA-468,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6456,retourenacadiepenserleslanguesetlasociolinguistiqueapartirdesmargestextesen--2021,Retour en Acadie :,penser les langues et la sociolinguistique à partir des marges : textes en hommage à Annette Boudreau /,,,,,2021,,[2021];©2021,,[Québec] :,,"Presses de l'Université Laval,","viii, 213 pages","2763755747, 9782763755748, 9782763755755","1275778158, 1282299707",,,,,YES,YES,,,,,,,,,,,,,LAC-4190 CONCORDIA-1487,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
