ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
870,saskatchewanagriculturelivespastandpresent--2006,Saskatchewan agriculture :,lives past and present /,,,,,2006,2006.,,Regina :,,"University of Regina, Canadian Plains Research Center,",,"ix, 205 p. :","0889771693, 9780889771697",65120151,2021444742,,,YES,,YES,,YES,YES,,,,YES,,YES,YES,,,TORONTO-268 LAC-206 CALGARY-436 UALBERTA-169 MANITOBA-142 MCGILL-141 LAC-196 UALBERTA-170 QUEENS-217,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
882,saskatchewanpoliticianslivespastandpresent--2004,Saskatchewan politicians :,lives past and present /,,,,,2004,c2004.,,"Regina, Sask. :",,"Canadian Plains Research Center, University of Regina,",,"xii, 249 pages :","0889771650, 9780889771659","59402931, 57062687",2005362065,,,YES,,YES,,YES,YES,YES,YES,,YES,YES,YES,YES,,,TORONTO-360 LAC-179 CALGARY-330 UALBERTA-160 MANITOBA-74 MCGILL-142 MONTREAL-21 QUEENS-22 CALGARY-511 MEMORIAL-217 TORONTO-382 TORONTO-511 LAC-186 UALBERTA-146 MANITOBA-13 MCGILL-139 REGINA-38,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
906,seasofearthanannotatedbibliographyofsaskatchewanliteratureasitrelatestothee--1977,Seas of earth :,an annotated bibliography of Saskatchewan literature as it relates to the environment /,,,,,1977,1977.,,"Regina, Sask. :",,"Canadian Plains Research Center, University of Regina,",,"x, 139 pages :","0889770107, 9780889770102",4465989,78316923,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,,YES,YES,YES,,YES,CALGARY-409 ATHABASCA-13 BROCK-105 TORONTO-155 LAC-8 UALBERTA-5 CONCORDIA-6 MANITOBA-87 MCGILL-144 REGINA-258 WILFRIDLAURIER-13 OTTAWA-15 MEMORIAL-199,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
995,teamworksaskatoonsunifiedfamilycourtfinalreportofthesaskatoonunifiedfamilyc-have-1982,Team work :,"Saskatoon's unified family court : final report of the Saskatoon Unified Family Court evaluation, 1978-1981 /","Havemann, Paul,",,1947-,,1982,1982.,,Regina :,,"Prairie Justice Research, School of Human Justice, University of Regina,",,"xxxvii, 250 p. :",0773100385,25431491,C  86910740,,,YES,,,,,,,,,,,,YES,,,UALBERTA-364 CALGARY-258,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1015,toamericawiththedoukhobors-sule-1982,To America with the Doukhobors /,,"Sulerzhit︠s︡kiĭ, L. A.","(Leopolʹd Antonovich),",1872-1916.,,1982,c1982.,,"Regina, Sask., Canada :",,"Canadian Plains Research Center, University of Regina,",,215 p. :,"0889770255, 9780889770256","8915085, 757291058, 1024095699",82234792,YES,,YES,YES,YES,,YES,YES,YES,YES,,,YES,YES,YES,,YES,CALGARY-491 ATHABASCA-6 MEMORIAL-40 TORONTO-519 TORONTO-538 LAC-22 CALGARY-354 UALBERTA-20 CONCORDIA-10 MANITOBA-178 MCGILL-196 MONTREAL-18 REGINA-174 WILFRIDLAURIER-24,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
1027,townandcityaspectsofwesterncanadianurbandevelopment--1981,Town and city :,aspects of western Canadian urban development /,,,,,1981,1981.,,Regina :,,"Canadian Plains Research Center, University of Regina,",,"xix, 455 p. :","0889770212, 9780889770218","7491639, 300373673",,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,CALGARY-510 ATHABASCA-1 BROCK-104 MEMORIAL-67 TORONTO-50 TORONTO-113 LAC-16 CALGARY-414 UALBERTA-15 UALBERTA-78 CONCORDIA-9 LAVAL-121 MANITOBA-91 MCGILL-199 MONTREAL-3 QUEENS-142 REGINA-164 WILFRIDLAURIER-105 OTTAWA-111,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
1044,unfailingfaithahistoryofthesaskatchewandairyindustry-chur-1985,An unfailing faith :,a history of the Saskatchewan dairy industry /,"Church, Gordon C.","(Gordon Cameron),",1930-,,1985,c1985.,,"Regina, Sask. :",,"Canadian Plains Research Center,",,"xv, 308 pages :","0889770336, 9780889770331",11884160,,,,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,,,CALGARY-470 MEMORIAL-65 TORONTO-413 LAC-25 CALGARY-256 UALBERTA-33 CONCORDIA-12 MANITOBA-216 MCGILL-27 QUEENS-45 REGINA-10 OTTAWA-90,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
1048,university110writingforacademicsuccess--2003,University 110 :,writing for academic success /,,,,2003-2004 ed.,2003,2003.,,Regina :,,"University of Regina,",,"viii, 87 pages :","1894157931, 9781894157933",1036170216,,,,,,YES,,,,,,,,,,,,,LAC-379 LAC-396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1064,viewsfromfortbattlefordconstructedvisionsofananglocanadianwest-hild-1994,Views from Fort Battleford :,constructed visions of an Anglo-Canadian West /,"Hildebrandt, Walter.",,,,1994,1994.,,Regina :,,"Canadian Plains Research Centre, University of Regina,",,"x, 130 pages :","0889770867, 9780889770867","37322403, 747790757, 397995747",cn 94920253,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,,,ATHABASCA-59 TORONTO-209 LAC-227 CALGARY-507 UALBERTA-202 CONCORDIA-57 MCGILL-205 MEMORIAL-177 TORONTO-371 LAC-110 LAC-255 CALGARY-239 UALBERTA-61 LAVAL-127 MANITOBA-76 MCGILL-204 QUEENS-71 REGINA-16 OTTAWA-190 CALGARY-60,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
1099,wewerethesaltoftheearthanarrativeoftheontoottawatrekandthereginariot-howa-1985,"""""""We were the salt of the earth!"""" :""",a narrative of the On-to-Ottawa Trek and the Regina Riot /,"Howard, Victor,",,1933-,,1985,1985.,,Regina :,,"Canadian Plains Research Center, University of Regina,",,"xii, 206 p., [16] p. of plates :","0889770379, 9780889770379","12958772, 757179986",,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,CALGARY-175 BROCK-4 MEMORIAL-77 TORONTO-53 LAC-28 CALGARY-357 UALBERTA-32 CONCORDIA-14 LAVAL-5 MANITOBA-173 MCGILL-5 MONTREAL-17 QUEENS-149 WILFRIDLAURIER-106 OTTAWA-225 ATHABASCA-18 REGINA-108,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
