ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
193,reponseaudocumentdeconsultationdelacommissiondetudesurlesuniversites--1978,Réponse au Document de consultation de la Commission d'étude sur les universités /,,,,,,1978,1978.,,[Montréal] :,,"Université Concordia,",,48 feuillets,,1006927787,,,,,,YES,,,,,,,,,,,,,LAC-8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
195,ronbennertombenner--1977,"Ron Benner, Tom Benner.",,,,,,1977,1977].,,"[Montreal, Quebec :",,"Sir George William Art Galleries, Concordia University,",,"1 portfolio (1 folded sheet ([10] p.), [2] leaves :",,639923055,,,,,,,,,,,,,,,YES,,,,TORONTO-71,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,selectedcatalogueofworkinthepermanentcollectionofthechateauderamezaymontrea--1985,"Selected catalogue of work in the permanent collection of the Chateau de Ramezay, Montreal /",,,,,,1985,1985.,,Montreal :,,"Concordia University, Dept. of History,",,144 p.,,49114664,,,,,,,,,,,,,,YES,YES,,,,REGINA-1 TORONTO-48,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
202,simplifiedguidetoprogramevaluation-dimo-1979,A simplified guide to program evaluation /,,"Dimock, Hedley Gardiner.",,,,1979,c1979.,,Montreal :,,"Centre for Human Relations and Community Studies, Concordia University,",,68 p. :,,"10954769, 299996278",,,,,,,YES,,,,,,,,YES,YES,,,TORONTO-47 UALBERTA-11 LAVAL-3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
203,socialinterventioninthehelpingprofessions-dimo-1976,Social intervention in the helping professions /,,"Dimock, Hedley G,",(Hedley Gardner),,,1976,1976,,Montreal :,,"Concordia University,",,43 p.,,3802249,,,,,,,,,,,,,,,YES,YES,,,TORONTO-80 UALBERTA-6,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
204,statisticsasalastresortanautobiographicalaccountofresearchwork-raoc-1991,Statistics as a last resort :,an autobiographical account of research work /,"Rao, C. Radhakrishna","(Calyampudi Radhakrishna),",1920-,,1991,[1991].,,Montreal :,,"T.D. Dwivedi, Statistics '91 Canada, Concordia University,",,92 p. :,,70421644,,,,,,,,,,,,,,,,YES,,,UALBERTA-31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
214,theoriesofsmallgroupdevelopment-kass-1997,Theories of small group development /,,"Kass, Raye.",,,,1997,c1997.,,"Montreal, PQ :",,"Centre for Human Relations and Community Studies, Concordia University,",,"iv, 75 p. :",,223387375,,,,,,,,,,,,,,,YES,,,,TORONTO-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,usingcooperativelearning--1990,Using cooperative learning /,,,,,,1990,1990.,,"Montreal, Qc :",,"Centre for the Study of Classroom Processes, Education Department, Concordia University,",,"iv, 109 pages",,1131359442,,,,,,,YES,,,,,,,,,,,,LAVAL-55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
226,wcose76proceedingsiassworldcongressonspaceenclosuresjuly491976wcose76compte--1976,"WCOSE, 76 :","proceedings : IASS World Congress on Space Enclosures, July 4-9, 1976 = WCOSE, 76 : comptes rendus : Congrès mondial de l'IASS sur les enceintes spatiales du 4 juillet 1976 /",,,,,1976,[1976?],,Montreal :,,"Building Research Centre, Concordia University,",,"2 v. (xiv, 1340 p.) :",,"4833794, 1131364113",78322873 //r81,,,,,,YES,,,,,,,,,YES,,,UALBERTA-17 LAVAL-56 ,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
227,weavingthefabricforthefuturereportoftheconcordiacommitteeonthestatusofwomen--1982,Weaving the fabric for the future :,"report of the Concordia Committee on the Status of Women (Rector's Advisory), November 1982.",,,,,1982,1982.,,Montréal :,,"[Concordia University],",,24 p. :,,977591854,,,,,,,,,,,,,,,YES,,,,TORONTO-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,womansfriendwomansrightsanimalrightsecofeminism--1990,'Woman's friend' :,"woman's rights, animal rights, ecofeminism.",,,,,1990,c1990].,,"Montréal, Québec :",,"[Concordia University Women's Centre,",,[20] p. :,,70476108,,,,,,,,,,,,,,,,YES,,,UALBERTA-32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
