ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
1627,integrationeconomiquelediscoursdeleadersdoriginehaitiennedelaregiondemontre-labe-1993,Intégration économique. Le discours de leaders d'origine haïtienne de la région de Montréal /,,"Labelle, Micheline",,,,1993,1993.,,"Montréal, Québec :",,"Université du Québec à Montréal, Département de sociologie, Centre de recherche sur les relations interethniques et le racisme,",,103 p.,"2921600080, 9782921600088","978009195, 1131165061",,,,,,,YES,,,,,,,,YES,,,,TORONTO-721 LAVAL-1307 TORONTO-726 LAVAL-1308 TORONTO-1070 LAVAL-1309 TORONTO-719 LAVAL-1306,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1664,introductionalamethodologiedelapenseeecrite-lach-1987,Introduction à la méthodologie de la pensée écrite /,,"Lacharité, Normand,",,1937-,,1987,1987.,,Sillery :,,"Presses de l'Université du Québec,",,"xvi, 235 pages","2760503917, 9782760503915","16185574, 17299529",,,,YES,YES,YES,YES,,YES,,YES,YES,,,,YES,YES,,LAC-151 UBC-277 CALGARY-328 CONCORDIA-439 LAVAL-1335 MONTREAL-99 OTTAWA-848 LAC-97 UALBERTA-336 LAVAL-1334 MCGILL-321 MONTREAL-58 OTTAWA-821,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
1847,laconventioncollectivesavoirlanegocierlinterpreterlappliquer-bern-2002,La convention collective :,"savoir la négocier, l'interpréter, l'appliquer /","Bernatchez, Jean-Claude.",,,,2002,2002.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,"xviii, 451 pages","2760511782, 9782760511781",49742536,,,,,,YES,YES,,YES,,YES,YES,,,,YES,,,LAC-610 LAVAL-1461 MONTREAL-453 LAC-566 UALBERTA-605 LAVAL-1460 MCGILL-357 MONTREAL-413 OTTAWA-1373,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
1948,lafiscalitealexamenfinalcommundescpa-dore-2015,La fiscalité à l'examen final commun des CPA.,,"Doré, Pierrette",,,17e édition.,2015,,2015,,"[Rouyn-Noranda, Québec] :",,"Université du Québec en Abitibi-Témiscamingue,",1 volume (pagination multiple),"2924231159, 9782924231159",1131502344,,,,,,,YES,,,,,,,,,,,,LAVAL-1515 LAVAL-1516,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1950,lafiscalitealexamenfinaluniformedelordredescomptablesagreesduquebec-dore-2008,La fiscalité à l'examen final uniforme de l'Ordre des comptables agréés du Québec /,,"Doré, Pierrette.",,,10e éd.,2008,2008.,,"[Rouyn-Noranda, Québec] :",,"Université du Québec en Abitibi-Témiscamingue,",,"xv, 87, 13 feuillets","2923064364, 9782923064369",242030017,,,,,,,YES,,,,,,,,,,,,LAVAL-1521 LAVAL-1517,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1951,lafiscalitealexamenfinaluniformedelordredescomptablesagreesduquebec-dore-2009,La fiscalité à l'examen final uniforme de l'Ordre des comptables agréés du Québec /,,"Doré, Pierrette.",,,11e éd.,2009,2009.,,"[Rouyn-Noranda, Québec] :",,"Université du Québec en Abitibi-Témiscamingue,",,"xii, 87, 13 f. :","2923064399, 9782923064390",1006934911,,,,,,,YES,,,,,,,,,,,,LAVAL-1517 LAVAL-1518 LAVAL-1520 LAVAL-1521,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1952,lafiscalitealexamenfinaluniformedelordredescomptablesagreesduquebec-dore-2010,La fiscalité à l'examen final uniforme de l'Ordre des comptables agréés du Québec /,,"Doré, Pierrette.",,,12e éd.,2010,2010.,,"[Rouyn-Noranda, Québec] :",,"Université du Québec en Abitibi-Témiscamingue,",,"xiv, 87, 14 feuillets","2923064534, 2923064763, 9782923064536, 9782923064765",693818718,,,,,,,YES,,,,,,,,,,,,LAVAL-1521 LAVAL-1518 LAVAL-1520,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2190,laplanificationfinancierepersonnelle-lamo-1992,La planification financière personnelle /,,"Lamontagne, Roger A.,",,1946-,,1992,1992.,,Sillery :,,"Presses de l'Université du Québec,",,"xiii, 552 pages :","2760505960, 9782760505964",25092523,,,,,,YES,YES,,,,,,,,,,,,LAC-306 LAC-367 LAC-245 LAVAL-1673,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2193,laplanificationfinancierepersonnelle-lamo-1997,La planification financière personnelle /,,"Lamontagne, Roger A.,",,1946-,2e éd. mise à jour 1997.,1997,1997.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,1 volume (pages multiple) :,"2760509532, 9782760509535",37371937,,,,,,YES,YES,,,,,,,,,,,,LAC-1159 LAVAL-1675 LAC-445,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2194,laplanificationfinancierepersonnelle-lamo-1998,La planification financière personnelle /,,"Lamontagne, Roger A.",,,2e éd.,1998,1998.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,1 volume (pages multiple) :,"2760510026, 9782760510029",397999704,,,,,,YES,YES,,,,,,,,,,,,LAC-445 LAC-479 LAVAL-1674 LAC-1159 LAVAL-1675,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2195,laplanificationfinancierepersonnelle-lamo-1999,La planification financière personnelle /,,"Lamontagne, Roger A.,",,1946-,2e éd. mise à jour 1999.,1999,1999.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,1 volume (pages multiple) :,"2760510506, 9782760510500",42009704,,,,,,YES,YES,,,,,,,,,,,,LAC-1159 LAVAL-1675 LAC-507 LAC-479 LAVAL-1674,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2196,laplanificationfinancierepersonnelle-lamo-2000,La planification financière personnelle /,,"Lamontagne, Roger A.,",,1946-,2e éd. mise à jour 2000.,2000,2000.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,1 volume (pages multiple) :,"2760511057, 2760511073, 9782760511057, 9782760511071",44674477,,,,,,YES,YES,,,,,,,,,,,,LAC-479 LAVAL-1674 LAC-537 LAC-507,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2197,laplanificationfinancierepersonnelle-lamo-2001,La planification financière personnelle /,,"Lamontagne, Roger A.,",,1946-,2e éd. mise à jour 2001.,2001,2001.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,1 volume (pages multiple) :,"2760511413, 9782760511415",47643211,,,,,,YES,,,,,,,,,,,,,LAC-507 LAC-537,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2390,lasexualitehumainefondementsbioculturels-crep-1978,La sexualité humaine :,fondements bioculturels /,"Crépault, Claude",,,,1978,1978.,,Montréal :,,"Presses de l'Université du Québec,",,130 p.,0777002159,"300363614, 4460427",,,,YES,YES,YES,YES,,YES,,YES,YES,YES,,YES,YES,YES,,LAC-66 TORONTO-450 UBC-230 CALGARY-873 UALBERTA-62 QUEENS-104 OTTAWA-785 LAC-1084 CONCORDIA-312 LAVAL-1800 MCGILL-453 MONTREAL-883,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
2658,ledeveloppementeconomiquecommunautairedansuncontextemetropolitainlecasdemon-silv-2001,Le développement économique communautaire dans un contexte métropolitain :,le cas de Montréal /,"Silvestro, Marco.",,,,2001,[2001],,[Montréal] :,,"Département d'études urbaines et touristiques, Université du Québec à Montréal,",,108 pages :,"2921056186, 9782921056182",50864419,,,,,,,YES,,,,,,,,,,,,LAVAL-2078 LAVAL-2077,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3380,lesrelationspubliquesdansunesocieteenmouvance-mais-1998,Les relations publiques dans une société en mouvance /,,"Maisonneuve, Danielle,",,1949-,,1998,1998.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,"xxii, 389 pages :","2760509958, 9782760509955","39523538, 833244105, 1100241215",,,,,,YES,YES,,,,YES,YES,,,,,,,LAC-960 OTTAWA-103 MONTREAL-866 LAC-460 LAVAL-2772 MONTREAL-322 OTTAWA-815,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3
3452,lestravailleursquebecois18511896--1973,"Les travailleurs quebecois, 1851-1896.",,,,,,1973,1973.,,Montréal :,,"Presses de l'Université du Québec,",,221 pages,"0777000830, 9780777000830","1047103, 299346336",,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,LAC-1409 LAVAL-2824 MONTREAL-1198 CONCORDIA-313 MCGILL-752 TORONTO-693 UALBERTA-45 LAC-980 LAVAL-2825 MANITOBA-212 MONTREAL-773 MEMORIAL-69 TORONTO-730 UBC-329 CONCORDIA-16 MCGILL-751 QUEENS-102 OTTAWA-235 UALBERTA-10,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
3488,lesystemecomptableetudedecasenverification-corm-1990,Le système comptable :,étude de cas en vérification /,"Cormier, Denis,",,1956-,,1990,1990.,,"Sillery, Québec :",,"Presses de l'Université du Québec,",,"viii, 160 pages :","2760506010, 9782760506015",23079777,91107600,,,,,YES,,,,,,,,,,YES,,,LAC-233 UALBERTA-437 LAC-205,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
3548,letourismecestvotreaffaireguidedetudeunprogrammedegestionfinanciereetablipo--1984,"Le Tourisme, c'est votre affaire :",guide d'etude : un programme de gestion financiere etabli pour l'industrie hoteliere canadienne.,,,,,1984,1984.,,Sillery :,,"Presses de l'Universite du Quebec :;Tourisme Canada,",,103 p.,2760503429,11828603,,,,,,YES,YES,,,,YES,YES,,,,,,,LAC-1060 LAVAL-2346 MONTREAL-854 OTTAWA-25 OTTAWA-687 LAC-70 LAVAL-2345 MONTREAL-35,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3
4210,outilspedagogiquespourlapprentissageconceptuelniveauprimaireelementaireexpl-ster-2021,Outils pédagogiques pour l'apprentissage conceptuel :,niveau primaire/élémentaire : exploiter la curiosité naturelle pour un apprentissage transférable /,"Stern, Julie Harris,",,,,2021,,[2021],,Québec (Québec) :,,"Presses de l'Université du Québec,","xxvii, 235 pages :","2760553272, 9782760553279, 9782760553286, 9782760553293","1176469228, 1249705070",,,,YES,YES,YES,YES,,,,,,,,,,,,LAC-2209 LAVAL-3345 LAC-2137 CALGARY-198 CONCORDIA-508 LAVAL-3344,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
4313,physiquedesondes-st-a-2005,Physique des ondes /,,"St-Amand, André,",,1960-,2e éd.,2005,c2005.,,Montréal :,,"Université du Québec, École de technologie supérieure,",,"xvii, 405 p. :","2921145561, 9782921145565",62130024,,,,,,YES,YES,,,,,,,,,YES,,,LAC-864 LAVAL-3418 UALBERTA-1659 LAVAL-3417,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
4461,principesdanalysesyntaxique-pail-1973,Principes d'analyse syntaxique /,,"Paillet, Jean Pierre.",,,,1973,1973.,,Montréal :,,"Presses de l'Université du Québec,",,"viii, 223 p. :","077700108X, 9780777001080","979755, 299372348",,,,,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,,YES,MEMORIAL-253 TORONTO-471 TORONTO-893 LAC-1148 UALBERTA-124 CONCORDIA-318 LAVAL-3532 QUEENS-358 WILFRIDLAURIER-37 MCGILL-959 MONTREAL-915 TORONTO-1008 LAC-1018 UALBERTA-83 LAVAL-3531 MCGILL-960 MONTREAL-815 QUEENS-309 OTTAWA-1095,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
4582,psychologiecognitiveuneapprochedetraitementdelinformation-fort-2011,Psychologie cognitive :,une approche de traitement de l'information /,"Fortin, Claudette,",,1956-,2e éd.,2011,"2011, ©2010.",,Québec :;Montréal :,,"Télé-université ;;Université du Québec à Montréal,",,"xix, 388 p. :","2762423007, 9782762423006",810549725,,,,,,YES,YES,,,,YES,YES,,,,YES,,,LAC-1486 UALBERTA-1090 LAVAL-3609 MONTREAL-1261 OTTAWA-1366 LAC-1738 LAVAL-3611 LAVAL-3610,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
