ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
583,weregoingtorunthiscitywinnipegspoliticalleftafterthegeneralstrike-epp--2015,We're going to run this city :,Winnipeg's political left after the General Strike /,"Epp-Koop, Stefan,",,"1984-,",,2015,,[2015];©2015,,"Winnipeg, Manitoba :",,"University of Manitoba Press,","xiii, 197 pages :","0887554733, 088755475X, 0887557848, 9780887554735, 9780887554759, 9780887557842",908990987,,,,YES,YES,YES,,,,YES,,YES,,,YES,YES,,,MEMORIAL-79 TORONTO-37 TORONTO-369 LAC-220 CALGARY-35 UALBERTA-176 CONCORDIA-98 OTTAWA-166,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
584,weshareourmattersteionkwakhashiontsiniionkwarihotentwocenturiesofwritingand-mont-2014,We share our matters =,Teionkwakhashion tsi niionkwariho:ten : two centuries of writing and resistance at Six Nations of the Grand River /,"Monture, Rick,",,,,2014,,[2014];©2014,,"Winnipeg, Manitoba :",,"University of Manitoba Press,","xv, 248 pages :","0887554687, 0887557678, 0887557708, 9780887554667, 9780887554681, 9780887557675, 9780887557705",890511981,,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,MEMORIAL-185 TORONTO-105 CALGARY-217 UALBERTA-168 MANITOBA-142 REGINA-129 OTTAWA-164 TORONTO-195 BROCK-65 MEMORIAL-80 TORONTO-282 LAC-213 CALGARY-32 UALBERTA-170 LAVAL-119 MCGILL-201 MONTREAL-69 QUEENS-143 OTTAWA-165 BROCK-159 MEMORIAL-76 TORONTO-54 CALGARY-221 MCGILL-207 WILFRIDLAURIER-84 OTTAWA-72,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
585,westernicelandicshortstories--1991,Western Icelandic short stories /,,,,,1st ed.,1991,1991.,,Winnipeg :,,"University of Manitoba Press,",,"xvii, 139 p.",0887556280,,,YES,YES,YES,,YES,,YES,YES,YES,,,YES,YES,YES,YES,YES,,ATHABASCA-22 TORONTO-17 LAC-264 UALBERTA-38 REGINA-63 BROCK-23 MEMORIAL-18 TORONTO-312 LAC-83 UBC-136 CALGARY-117 MANITOBA-42 MCGILL-208 QUEENS-84,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
587,westernvoicesincanadianart-bove-2023,Western voices in Canadian art /,,"Bovey, Patricia E.,",,,,2023,,2023.,,"Winnipeg, Manitoba :",,"University of Manitoba Press,",472 pages,"0887550479, 9780887550478",1336986951,,,,,YES,,,,,,,,,,,,,,CONCORDIA-150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
588,whentheotherismenativeresistancediscourse18501990-laro-2007,When the other is me :,"Native resistance discourse, 1850-1990 /","LaRocque, Emma,",,1949-,,2007,2007.,,Winnipeg :,,"University of Manitoba Press,",,"ix, 218 p.",9780887557033,166321240,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,REGINA-97 CALGARY-188 BROCK-49 MEMORIAL-170 TORONTO-68 TORONTO-375 LAC-171 UBC-146 UBC-147 CALGARY-159 UALBERTA-122 CONCORDIA-72 LAVAL-123 MANITOBA-48 MCGILL-209 MONTREAL-40 QUEENS-129 WILFRIDLAURIER-63 OTTAWA-52,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
591,wildmotherdancingmaternalnarrativeincanadianliterature-bran-1993,Wild mother dancing :,maternal narrative in Canadian literature /,"Brandt, Di,",,1952-,,1993,1993.,,Winnipeg :,,"University of Manitoba Press,",,"ix, 188 p.","0887556329, 9780887556326","29311833, 301565776",,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,YES,YES,ATHABASCA-24 BROCK-104 MEMORIAL-26 TORONTO-39 LAC-84 UBC-137 CALGARY-121 UALBERTA-69 CONCORDIA-31 LAVAL-124 MANITOBA-37 MCGILL-210 QUEENS-88 WILFRIDLAURIER-29 OTTAWA-89,15,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
592,winnipeg1912-blan-2005,Winnipeg 1912 /,,"Blanchard, Jim,",,1948-,,2005,c2005.,,Winnipeg :,,"University of Manitoba Press,",,277 p. :,"0887556841, 9780887556845",61427594,,,YES,YES,,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,,BROCK-38 TORONTO-58 TORONTO-290 LAC-134 UBC-144 CALGARY-30 UALBERTA-103 MANITOBA-174 MCGILL-211 QUEENS-117 REGINA-15 OTTAWA-23 MEMORIAL-74,12,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
595,winnipegbeachleisureandcourtshipinaresorttown19001967-barb-2010,Winnipeg Beach :,"leisure and courtship in a resort town, 1900-1967 /","Barbour, Dale.",,,,2010,c2011.,,Winnipeg :,,"University of Manitoba Press,",,"xiii, 211 p. :",9780887557224,681023878,,,YES,YES,,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,TORONTO-254 UBC-149 BROCK-143 MEMORIAL-113 TORONTO-133 LAC-179 CALGARY-105 UALBERTA-141 MANITOBA-97 MCGILL-212 MONTREAL-59 QUEENS-134 REGINA-26 OTTAWA-170,14,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
597,winnipegmodernarchitecture19451975--2006,Winnipeg modern :,"architecture, 1945-1975 /",,,,,2006,c2006.,,Winnipeg :,,"University of Manitoba Press,",,286 p. :,"0887551815, 0887556914, 9780887551819, 9780887556913","70130736, 977656364, 182615016",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,,,YES,YES,YES,YES,YES,BROCK-128 MEMORIAL-41 TORONTO-372 TORONTO-373 LAC-139 UBC-145 CALGARY-38 UALBERTA-108 CONCORDIA-55 LAVAL-125 MANITOBA-118 MCGILL-213 MONTREAL-4 REGINA-17 WILFRIDLAURIER-54,15,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
600,winnipegsgreatwaracitycomesofage-blan-2010,Winnipeg's Great War :,a city comes of age /,"Blanchard, Jim,",,1948-,,2010,c2010.,,"Winnipeg, Man. :",,"University of Manitoba Press,",,281 p. :,"088755721X, 9780887557217",614855281,,,YES,YES,YES,YES,,YES,,YES,,YES,YES,YES,YES,YES,YES,YES,BROCK-142 MEMORIAL-183 TORONTO-113 TORONTO-119 LAC-175 UBC-148 CALGARY-201 UALBERTA-137 CONCORDIA-75 MANITOBA-83 QUEENS-44 REGINA-25 WILFRIDLAURIER-72 OTTAWA-156,14,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
601,womenofthefirstnationspowerwisdomandstrength--1996,Women of the First Nations :,"power, wisdom and strength /",,,,,1996,1996.,,Winnipeg :,,"University of Manitoba Press,",,"xii, 204 p.","0887551610, 0887556345, 9780887551611, 9780887556340","35683513, 300924983",,YES,,YES,YES,YES,YES,YES,YES,YES,,,,YES,YES,YES,YES,YES,ATHABASCA-29 MEMORIAL-12 TORONTO-283 LAC-90 UBC-138 UBC-142 CALGARY-252 UALBERTA-57 CONCORDIA-35 LAVAL-126 MANITOBA-54 MCGILL-214 REGINA-8 WILFRIDLAURIER-34 CALGARY-172,13,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
604,wordsoftheinuitasemanticstrollthroughanorthernculture-dora-2020,Words of the Inuit :,a semantic stroll through a northern culture /,"Dorais, Louis-Jacques,",,1945-,,2020,,[2020];©2020,,"Winnipeg, Manitoba, Canada :",,"University of Manitoba Press,","xi, 325 pages :","0887558623, 088755914X, 9780887558627, 9780887559143",1201291778,,,,,,,YES,,,,,,,,,YES,,,UALBERTA-195 LAVAL-127,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
606,writinggriefmargaretlaurenceandtheworkofmourning-rieg-2003,Writing grief :,Margaret Laurence and the work of mourning /,"Riegel, Christian.",,,,2003,2003.,,Winnipeg :,,"University of Manitoba Press,",,192 p.,"0887556736, 9780887556739","52798342, 469469873",,,,YES,,YES,YES,YES,,,,YES,,,YES,YES,,YES,TORONTO-310 LAC-122 CALGARY-101 UALBERTA-88 LAVAL-128 MANITOBA-33 WILFRIDLAURIER-44 OTTAWA-18,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
607,writingsbywesternicelandicwomen--1996,Writings by western Icelandic women /,,,,,,1996,1996.,,Winnipeg :,,"University of Manitoba Press,",,"vii, 209 p. :","0887556418, 9780887556418","36043502, 887556418",,,YES,YES,,YES,,YES,,YES,,,YES,,YES,YES,YES,,BROCK-22 MEMORIAL-21 TORONTO-335 LAC-93 UBC-139 CALGARY-7 UALBERTA-76 MANITOBA-133 QUEENS-92,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
608,youngwelleducatedandadaptablechileanexilesinontarioandquebec19732010-pedd-2014,"Young, well-educated, and adaptable :","Chilean exiles in Ontario and Quebec, 1973-2010 /","Peddie, Francis,",,1970-,,2014,,[2014];©2014.,,"Winnipeg, Manitoba :",,"University of Manitoba Press,",199 pages,"0887554598, 0887554601, 0887557716, 9780887554599, 9780887554605, 9780887557712","878976263, 9780887557712, 944530231",,,YES,YES,,YES,,,YES,YES,YES,YES,,,YES,,,,BROCK-63 MEMORIAL-151 TORONTO-62 TORONTO-280 LAC-209 CALGARY-118 MCGILL-215 MONTREAL-65 OTTAWA-158,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
18,anthologyofrussianpoetry--1968,An anthology of Russian poetry /,,,,,,1968,1968.,,Winnipeg :,,"University of Manitoba Press,",,192 p.,,"52326, 977334911",71437092,,,,,YES,,YES,YES,YES,,YES,,YES,YES,YES,YES,,MEMORIAL-116 TORONTO-400 LAC-3 UBC-152 MCGILL-21 REGINA-55 UALBERTA-218 MANITOBA-220 OTTAWA-30 ,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
24,archeologicalinvestigationsinthegrandrapidsmanitobareservoir19611962-maye-2013,"Archeological investigations in the Grand Rapids, Manitoba, reservoir, 1961-1962 :  /",,"Mayer-Oakes, William J. (William James), 1923-",,,,2013,1970.,,Winnipeg :,,"University of Manitoba Press,",,"xv, 397 p.  :",,,,,,YES,,,,,,,,,,,,,,,CALGARY-289,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,birthofalanguageandbirthofaliterature-zumt-uuuu,Birth of a language and birth of a literature /,,"Zumthor, Paul,",,1915-1995.,,uuuu,date de publication non identifiée,,Manitoba :,,"University of Manitoba Press,",,pages [195]-206,,183802293,,,,,,,,,,,YES,,,,,,,,MONTREAL-5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67,claymineralogyandstratigraphyofoffshorelakeagassizsedimentsinsouthernmanito-last-1974,Clay mineralogy and stratigraphy of offshore Lake Agassiz sediments in southern Manitoba /,,"Last, William M.",,,,1974,1974.,,Winnipeg :,,"University of Manitoba Press,",,"xiv, 183 leaves :",,150490695,,,,YES,,,,,,,,,,,,,,,CALGARY-144,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75,communityapartacasestudyofacanadianindianreservecommunity-lith-2013,The community apart : a case study of a Canadian Indian reserve community :  /,,"Lithman, Yngve George",,,,2013,c1984.,,Winnipeg :,,"University of Manitoba Press,",,,,,,,,YES,,,,,,,,,,,,,,,CALGARY-276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
77,communitycentres--1949,Community centres /,,,,,,1949,[1949],,"Winnipeg, Can. :",,"University of Manitoba Press,",,120 p. :,,7949995,50029533,,,,,,,,,,,,,,YES,YES,,,TORONTO-307 UALBERTA-208 ,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
78,communitycentresplanningprocedureplanningstandards--1949,"Community centres: planning procedure, planning standards.",,,,,,1949,,[1949?],,"Winnipeg,",,"University of Manitoba Press,",120 pages illustrations 21 x 27 cm,,932761985,,,,,,,,,,,,,YES,,,,,,QUEENS-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80,computationandproblemsolvingcurriculumandinstructionelementarymathematics-amei-1992,"Computation and problem solving, curriculum and instruction : elementary mathematics /",,"Ameis, Jerry.",,,2nd ed. --,1992,1992.,,"Winnipeg, Man. :",,"University of Manitoba Press,",,232 leaves :,,184880293,,,,,,,,YES,,,,,,,,,,,MANITOBA-202,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
128,examsareforpassing-bart-1972,Exams are for passing /,,"Bartlett, L. C.,",,,,1972,,[1972],,[Winnipeg] :,,"University of Manitoba Press,",44 pages :,,,,,,,,,,,,,,YES,,,,,,,OTTAWA-82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
129,exiledkingsirorfeosharpandtheseconddeathofeurydice-jeff-1976,The exiled king :,Sir Orfeo's harp and the second death of Eurydice /,"Jeffrey, David Lyle",,,,1976,1976],,[Manitoba :,,"University of Manitoba Press,",,[45]-60 p.,,977903172,,,,,,,,,,,,,,,YES,,,,TORONTO-336,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,faeriefantasy&pseudomediaevaliainxxcenturyliterature--1977,"Faerie, fantasy & pseudo-mediaevalia in xx century literature /",,,,,,1977,1977.,,Winnipeg :,,"University of Manitoba Press,",,195 p.,,"15889703, 1131311757",,,,,,YES,YES,,,,,,,,,,,,LAC-61 LAVAL-31,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
131,faeriefantasyandpseudomediaevaliaintwentiethcenturyliterature-wort-1977,"Faerie, fantasy and pseudo-mediaevalia in twentieth-century literature /",,"Wortley, John,",,,,1977,1977.,,"Winnipeg, Canada :",,"University of Manitoba Press,",,195 pages,,3722701,,,,,,,,YES,,,,,,,,,,,MANITOBA-212,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
134,farpoint--1968,The Far point.,,,,,,1968,,,"[Winnipeg, Man. :",,University of Manitoba Press],,8 no. :,,"1034318333, 1996750",76014144,,YES,,,YES,,,YES,,,,,,,,,,BROCK-31 LAC-262 MCGILL-178 ,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
143,fitzgeraldasprintmakeracatalogueraisonneofthefirstcompleteexhibitionofthepr-coyh-2013,FitzGerald as printmaker : a catalogue raisonnÈ of the first complete exhibition of the printed works :  /,,"Coy, Helen",,,,2013,1982.,,"Winnipeg, Man. :",,"University of Manitoba Press,",,116 p.  :,,,,,,YES,,,,,,,,,,,,,,,CALGARY-272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
155,franciscanspiritualityandtheriseofearlyenglishdrama-jeff-1975,Franciscan spirituality and the rise of early English drama /,,"Jeffrey, David L.",,,,1975,1975?],,[Manitoba :,,"University of Manitoba Press,",,[17]-46 p.,,977924584,,,,,,,,,,,,,,,YES,,,,TORONTO-337,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,fromanancienttoamoderntheateressaysselectedandedited-coll-1972,From an ancient to a modern theater :,"essays, selected and edited /","Collins, Robert G.",,,,1972,1972.,,Winnipeg :,,"University of Manitoba Press,",,170 p.,,911872015,,,,YES,,,,,,,,,,,,,,,CALGARY-128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,fromanancienttoamoderntheatre-coll-1972,From an ancient to a modern theatre.,,"Collins, Robert G.,",,,,1972,[c1972.],,"Winnipeg,",,University of Manitoba Press,,170 p.,,802330,,,,,,YES,YES,YES,YES,YES,,,YES,,YES,YES,,,UALBERTA-201 QUEENS-60 LAVAL-36 MANITOBA-213 MEMORIAL-104 TORONTO-278 LAC-11 MCGILL-62,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
177,guidetobibliographiesineducation-shan-1982,Guide to bibliographies in education /,,"Shanks, Doreen,",,1928-,,1982,1982.,,Winnipeg :,,"University of Manitoba Press,",,"[8], 144 p.",,9549548,,,,YES,,,,,,,,,,,,,,,CALGARY-157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
180,handsofmiltonblakesmultistableimageofselfannihilation-dilw-1983,The hands of Milton :,Blake's multistable image of self-annihilation /,"Dilworth, Thomas,",,,,1983,1983.,,[Winnipeg :,,"University of Manitoba Press],",,pages [11]-27 :,,234135083,,,,,,,,,,,,,,,YES,,,,TORONTO-138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,homeeconomicscookbookcanada-hilt-1951,Home economics cook book (Canada) /,,"Hiltz, Mary C.,",,1890-,7th ed.,1951,1951.,,Winnipeg :,,"University of Manitoba Press,",,145 p.,,35931843,,,,,,YES,,,,,,,,,,YES,,,LAC-91 UALBERTA-221,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
206,immigrantexperienceincanadianliteratureateachingunitandanthology-bail-1976,The Immigrant experience in Canadian literature :,a teaching unit and anthology /,"Bailey, Leuba.",,,,1976,1976.,,Winnipeg :,,"University of Manitoba Press,",,"vii, 190 leaves",,911667086,,,,YES,,,,,,,,,,,,,,,CALGARY-34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
234,islendingasagaahistoryoftheoldicelandiccommonwealth-joha-1974,Íslendinga saga - A history of the Old Icelandic Commonwealth,,"Jóhannesson, Jón",,,,1974,c1974,,[Winnipeg]:,,University of Manitoba Press,,407p.,,976947949,,,,,,,,,,,,,,,YES,,,,TORONTO-64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,laboratorycourseingeneralmicrobiology--1952,Laboratory course in general microbiology /,,,,,,1952,[1952?],,Winnipeg :,,"University of Manitoba Press,",,37 leaves,,1007264026,,,,,,YES,,,,,,,,,,,,,LAC-254,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
260,laboratoryexperimentsforfirstyearchemistry-bier-1953,Laboratory experiments for first year chemistry /,,"Biermann, Wendell J.",,,,1953,[1953?],,Winnipeg :,,"University of Manitoba Press,",,79 leaves :,,1007767776,,,,,,YES,,,,,,,,,,,,,LAC-258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
261,laboratoryworkbookforthestudyofnutrition-hilt-1952,A laboratory work book for the study of nutrition /,,"Hiltz, Mary C.,",,1890-,4th ed.,1952,1952.,,Winnipeg :,,"University of Manitoba Press,",,52 leaves,,1007264027,,,,,,YES,,,,,,,,,,,,,LAC-255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
282,literatureandideas--1978,Literature and ideas /,,,,,,1978,1978.,,Winnipeg :,,"University of Manitoba Press,",,183 pages :,,455855841,,,,,,,,,,YES,,,,,,,,,MEMORIAL-103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,liturgyandliterature--1979,Liturgy and literature /,,,,,,1979,1979.,,Winnipeg :,,"University of Manitoba Press,",,197 pages :,,15886475,,,,,,YES,,,,,,YES,,,,,,,LAC-60 OTTAWA-150,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
306,manitobainliteratureacentennialanthology--1970,Manitoba in literature: a centennial anthology /,,,,,,1970,1970.,,Winnipeg :,,"University of Manitoba Press,",,225 p. :,,"4137244, 1131103561",,,YES,,,,YES,,,,,,,,,,,,BROCK-12 LAVAL-60,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
309,manitobainliteratureanissueonliteraryenvironmentguesteditorsdorissaundersan--1970,Manitoba in literature :,an issue on literary environment. Guest editors: Doris Saunders [and] Robin Hoople.,,,,,1970,1970.,,"[Winnipeg,",,University of Manitoba Press],,225 p.  illus.,,977650669,,,,,,,,,,,,,,,YES,,,,TORONTO-127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320,michaellermontovbiographyandtranslation-lami-1967,Michael Lermontov :,biography and translation /,"L'Ami, C. E.,",,1896-,,1967,1967.,,[Winnipeg] :,,"University of Manitoba Press,",,400 pages,,2276518,67095185,,,,,YES,,YES,YES,YES,,,,YES,YES,YES,YES,,LAC-25 UBC-155 MCGILL-109 MEMORIAL-38 TORONTO-168 UALBERTA-211 MANITOBA-207 REGINA-60 ,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
323,monkchrabronslavicwritingstheoldestcyrillicversionof1348-cher-1964,Monk Chrabr on Slavic writings :,the oldest Cyrillic version of 1348 /,Chernorizet︠s︡ Khrabŭr.,,,,1964,1964.,,Winnipeg :,,"University of Manitoba Press,",,28 pages :,,"228772861, 2394874",64065003,,,,,YES,,YES,YES,,,,,,,YES,,,LAC-160 MCGILL-110 UALBERTA-205 MANITOBA-222 ,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
325,monkchrabronslavicwritingstheoldestcyrillicversionof1348editedwithnotesandc-ilar-1964,Monk Chrabr on Slavic writings,the oldest Cyrillic version of 1348.  Edited with notes and commentaries in Ukrainian.,"Ilarion,",,1882-1972.,,1964,1964,,Winnipeg,,University of Manitoba Press,,28p.,,187315770,,,,,,,,,,,,,,,YES,,,,TORONTO-358,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,mosaicajournalforthecomparativestudyofliterature--1967,Mosaic :,a journal for the comparative study of literature.,,,,,1967,1967-,,[Winnipeg] :,,"University of Manitoba Press,",,volumes :,,1607246,79230433,,,,,YES,,,YES,,,,,,,,,,LAC-21 MCGILL-112 ,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
329,mosaicreader--1968,Mosaic reader.,,,,,[Library ed.].,1968,,,"Winnipeg,",,University of Manitoba Press.,,,,1006662673,,,,,,YES,,,,,,,,,,,,,LAC-250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
345,newpoemsofpushkinandshevchenko--1959,New poems of Pushkin and Shevchenko /,,,,,,1959,1959.,,Winnipeg :,,"University of Manitoba Press,",,39 p. :,,"1006937514, 83986636",,,,,,YES,,YES,,,,YES,,,,YES,,,LAC-252 UALBERTA-204 OTTAWA-31 LAC-146 MANITOBA-221,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
347,newpoemsofpushkinandshevchenkoarevisedversionoftheleipzigeditionof1859-push-1959,New poems of Pushkin and Shevchenko,"a revised version of the Leipzig edition of 1859,","Pushkin, Aleksandr Sergeevich,",,1799-1837.,,1959,1959.,,"Winnipeg,",,"University of Manitoba Press,",,39 p.,,3108613,,,,,,,,,,,,,,,YES,,YES,,TORONTO-137 UBC-157,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
350,newtitlesandbooksinprint--19uu,[New titles and books in print].,,,,,,19uu,[19--]-,,[Winnipeg] :,,"University of Manitoba Press,",,volumes,,1007445111,,,,,,YES,,,,,,,,,,,,,LAC-256,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
369,northernlight--1974,Northern light.,,,,,,1974,,,Winnipeg :,,"University of Manitoba Press,",,70 p. :,,631717481,,,,,,,,,,,,,,,YES,,,,TORONTO-285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,northernmedicine--1989,Northern medicine. --,,,,,,1989,1989.,,Winnipeg :,,"University of Manitoba Press, for the Faculty of Medicine, University of Manitoba,",,p. 86-129 :,,184807802,,,,,,,,YES,,,,,,,,,,,MANITOBA-205,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
371,notesonhumanosteology-thom-1953,Notes on human osteology.,,"Thompson, Ian Maclaren",,,,1953,[c1953],,"Winnipeg, Man.",,University of Manitoba Press,,,,977598973,,,,,,,,,,,,,,,YES,,,,TORONTO-122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,notesonthelivinghumanbody-thom-1953,Notes on the living human body.,,"Thompson, Ian Maclaren",,,,1953,[c1953],,"Winnipeg, Man.",,University of Manitoba Press,,,,14663320,,,,,,,,YES,,,,,,,YES,,,,TORONTO-386 MANITOBA-209,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
377,novyestikhotvoreniiapushkinaishavchenki-push-1959,Novye stikhotvoreniia Pushkina i Shavchenki.,,"Pushkin, Aleksandr Sergeevich,",,1799-1837,,1959,[1959],,[Winnipeg :,,"University of Manitoba Press],",,39p.,,977445560,,,,,,,,,,,,,,,YES,,,,TORONTO-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,otmoskvydoparizha18121814g185letmaloiaroslavetskomusrazheniiu--1998,Ot Moskvy do Parizha :,1812-1814 g. : 185 let Maloi͡aroslavet͡skomu srazhenii͡u /,,,,,1998,1998.,,Maloi͡aroslavet͡s :,,"""[Izd. otdel UMP Red. gazety """"Maloi͡aroslavet͡skiĭ kraĭ""""],""",,66 p. :,,42919483,,,,,,,,,,,,,,,YES,,,,TORONTO-248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
419,pomianykofhorodyshche--1962,Pomianyk of Horodyshche /,,,,,,1962,1962,,Winnipeg,,University of Manitoba Press,,,,"977730394, 6803252, 2392640",,,,YES,,,,YES,,,,YES,,,YES,YES,,,TORONTO-132 UALBERTA-202 MANITOBA-201 OTTAWA-32 CALGARY-123,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
420,pomianykofhorodyshchepart11484--1962,Pomianyk of Horodyshche :,"Part 1, 1484 /",,,,,1962,1962.,,Winnipeg :,,"University of Manitoba Press,",,54 pages,,1019182489,,,,,,YES,,,,,,,,,,,,,LAC-260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
430,prairiespiritperspectivesontheheritageoftheunitedchurchofcanadainthewest--2013,Prairie spirit : perspectives on the heritage of the United Church of Canada in the West   /,,,,,,2013,c1985.,,Winnipeg :,,"University of Manitoba Press,",,"xv, 388 p.  :",,,,,,YES,,,,,,,,,,,,,,,CALGARY-81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
434,proceedings--1967,"Proceedings,",,,,,,1967,[c1967],,[Winnipeg],,University of Manitoba Press,,901p.,,"977251041, 54133847",,,,,,,,,,,,YES,,,YES,YES,,,TORONTO-334 UALBERTA-215 OTTAWA-16,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
