ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
762,roughnecksrockbitsandrigstheevolutionofoilwelldrillingtechnologyinalberta18-gowb-2005,"Roughnecks, rock bits and rigs :","the evolution of oil well drilling technology in Alberta, 1883-1970 /","Gow, Bonar Alexander.",,,,2005,c2005.,,Calgary :,,"University of Calgary Press,",,"xii, 451 p. :","155238067X, 9781552380673",60318930,,,YES,YES,,YES,,YES,YES,YES,,YES,,YES,YES,YES,,,BROCK-151 MEMORIAL-24 TORONTO-116 TORONTO-634 LAC-305 CALGARY-217 UALBERTA-248 MANITOBA-30 MCGILL-245 REGINA-242 OTTAWA-146 CALGARY-387,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
765,rulewynnandruleedmontonarchitecturaldrawingsaninventoryofthecollectionatthe--1997,The Rule Wynn and Rule (Edmonton) architectural drawings :,an inventory of the collection at the Canadian Architectural Archives at the University of Calgary Library /,,,,,1997,c1997.,,Calgary :,,"University of Calgary Press,",,"xiii, 321 p.","1895176816, 9781895176810","36692225, 1131234423",,,,,YES,YES,YES,YES,,,,,,,YES,YES,YES,,TORONTO-627 LAC-162 UBC-252 UALBERTA-116 CONCORDIA-66 LAVAL-160 MANITOBA-132,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
766,samaritanstaterevisitedhistoricalperspectivesoncanadianforeignaid--2019,A samaritan state revisited :,historical perspectives on Canadian foreign aid /,,,,,2019,,[2019];©2019,,"Calgary, Alberta, Canada :",,"University of Calgary Press,","xii, 377 pages :","1773850407, 9781773850405, 9781773850412, 9781773850429, 9781773850436, 9781773850443","1085978618, 1135289806",,,YES,YES,,YES,,,,YES,YES,,,,YES,YES,,,BROCK-194 MEMORIAL-287 TORONTO-574 LAC-557 CALGARY-294 UALBERTA-422 MONTREAL-129,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
767,scatteringchaffcanadianairpowerandcensorshipduringthekosovowar-berg-2019,Scattering chaff :,Canadian air power and censorship during the Kosovo War /,"Bergen, Bob",,,,2019,,[2019];©2019,,"Calgary, Alberta :",,"University of Calgary Press,","xvi, 328 pages :","177385030X, 1773850318, 1773850326, 1773850334, 1773850342, 9781773850306, 9781773850313, 9781773850320, 9781773850337, 9781773850344",1066176674,,,YES,YES,YES,YES,,,,YES,,,,,YES,YES,,,BROCK-328 MEMORIAL-189 TORONTO-320 LAC-547 CALGARY-66 UALBERTA-421 CONCORDIA-196,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
768,scholarlyjournalsinthenewdigitalworld-beau-2004,Scholarly journals in the new digital world /,,"Beaudry, Guylaine.",,,,2004,2004.,,Calgary :,,"University of Calgary Press,",,"xxviii, 161 p.","1552381277, 9781552381274","54692358, 869139342",2004463341,YES,,YES,,YES,YES,YES,YES,YES,,,,YES,YES,YES,YES,YES,ATHABASCA-80 MCGILL-246 MEMORIAL-75 TORONTO-235 UALBERTA-385 LAVAL-127 MANITOBA-112 WILFRIDLAURIER-56 LAC-505 UBC-259 CALGARY-106 REGINA-46,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
771,schoollawunderthecharterofrightsandfreedoms-hurl-1989,School law under the Charter of Rights and Freedoms /,,"Hurlbert, Earl Leroy,",,1933-,,1989,1989.,,Calgary :,,"University of Calgary Press,",,"xv, 254 p","0919813496, 9780919813496","19391037, 77057404",,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,BROCK-238 MEMORIAL-249 TORONTO-360 LAC-55 UBC-248 CALGARY-504 UALBERTA-18 LAVAL-128 MANITOBA-149 MCGILL-247 MONTREAL-13 QUEENS-144 OTTAWA-116,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
772,schoollawunderthecharterofrightsandfreedoms-hurl-1992,School law under the Charter of Rights and Freedoms /,,"Hurlbert, Earl Leroy,",,1933-,2nd ed.,1992,1992.,,Calgary :,,"University of Calgary Press,",,"xxvi, 256 pages :","0585173141, 1895176034, 9781895176032","25094404, 456469014, 423453134, 91091854",,,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,MEMORIAL-216 TORONTO-521 LAC-81 UBC-249 UALBERTA-49 LAVAL-129 MANITOBA-167 MCGILL-248 MONTREAL-32 QUEENS-39 QUEENS-123 REGINA-194 WILFRIDLAURIER-117 OTTAWA-309,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
773,sciencemorality&feministtheory--1987,"Science, morality & feminist theory /",,,,,,1987,c1987.,,Calgary :,,"University of Calgary Press,",,434 p. ;22 cm.,"0585127581, 0919491138, 9780919491137","978055127, 17996323",sn 85011498,,YES,YES,,,,YES,YES,,,YES,YES,YES,YES,YES,YES,,BROCK-4 TORONTO-665 UBC-346 CALGARY-307 UALBERTA-428 MANITOBA-307 MCGILL-249 QUEENS-10 REGINA-87 OTTAWA-149 OTTAWA-199,11,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3
774,scripturesoftheamanazarethaofekuphakameniselectedwritingsofthezuluprophetsi--1994,The scriptures of the amaNazaretha of EKuphaKameni :,selected writings of the Zulu prophets Isaiah and Londa Shembe /,,,,,1994,1994.,,Calgary :,,"University of Calgary Press,",,"xlix, 143 pages.","1895176336, 9781895176339","1013376083, 29313271",,,,YES,,YES,,YES,,,,YES,,,YES,YES,YES,,LAC-502 UALBERTA-181 MANITOBA-172 OTTAWA-288 UBC-261 TORONTO-643 LAC-115 CALGARY-440,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
777,secessionandseparatistconflictsinpostcolonialafrica-thom-2020,Secession and separatist conflicts in postcolonial Africa /,,"Thomas, Charles G.,",,1979-,,2020,,[2020];©2020,,"Calgary, Alberta, Canada :",,"University of Calgary Press,","vii, 344 pages :","1773851268, 9781773851266, 9781773851280, 9781773851297",1121129294,2020476229,,,YES,,YES,,,,,,,,,,,,,LAC-567 CALGARY-198,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
