ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
6754,politicalscienceandfederalismsevendecadesofscholarlyengagement-sime-2002,Political science and federalism :,seven decades of scholarly engagement /,"Simeon, Richard.",,,,2002,c2002.,,"Kingston, Ont. :",,"Institute of Intergovernmental Relations, School of Policy Studies, Queen's University,",,"x, 75 p.","1553390040, 9781553390046","49305092, 300751989",,,,,,,YES,,,,,,,,,YES,,,UALBERTA-4132 LAVAL-1900,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
6755,politicalscienceincanadagraduatestudiesandresearch-thor-1975,Political science in Canada :,graduate studies and research /,"Thorburn, Hugh G.,",,1924-,,1975,1975.,,"Kingston, Ont. :",,"Queen's University, Dept. of Political Studies,",,"iv, 240 p.",,4641123,78319553,,,,,,,,,,,,,,,YES,,,UALBERTA-4125 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6756,politicalspacereadingtheglobalthroughclayoquotsound--2002,A political space :,reading the global through Clayoquot Sound /,,,,,2002,c2002.,,"Montreal, PQ :",,"McGill-Queen's University Press,",,"xiii, 306 p. :","0773525599, 0773525602",,,YES,YES,,,,,YES,,,,,,,,,YES,YES,ATHABASCA-422 UBC-1235 WILFRIDLAURIER-537 BROCK-2329 MANITOBA-534,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3
6758,politicalthoughtoflorddurham-ajze-1987,The political thought of Lord Durham /,,"Ajzenstat, Janet,",,1936-,,1987,1987.,,"Kingston, Ont. :",,"McGill-Queen's University Press,",,,"0773506373, 9780773506374","28962657, 213857962, 869539256",,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-136 BROCK-1801 CALGARY-1305 MONTREAL-1951 MEMORIAL-62 TORONTO-608 LAC-2229 UBC-1783 UALBERTA-175 CONCORDIA-447 LAVAL-2785 MANITOBA-966 MCGILL-3837 QUEENS-1844 REGINA-1016 WILFRIDLAURIER-788 OTTAWA-950,17,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6760,politics&players-macd-2022,Politics & players /,,"MacDonald, L. Ian,",,,,2022,,[2022];©2022,,Montreal ;;Kingston ;;London ;;Chicago :,,"Published for Policy Magazine by McGill-Queen's University Press,","xii, 206 pages","0228012007, 9780228012009, 9780228012139, 9780228012146",1280278021,,,,,,YES,,,YES,,,,,,,,,,LAC-4430 MCGILL-2677,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
6761,politicsandeconomicsoferickieransamanforallcanadas-mcdo-1993,The politics and economics of Eric Kierans :,a man for all Canadas /,"McDougall, John N.",,,,1993,1993.,,"Montréal ; Kingston, [Ont.] :",,"McGill-Queen's University Press,",,"xvi, 302 p.","0773511229, 9780773511224","28216488, 300930468",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-1711 MEMORIAL-1990 TORONTO-1395 LAC-843 UBC-992 CALGARY-2134 UALBERTA-774 CONCORDIA-416 LAVAL-2786 MANITOBA-267 MANITOBA-1284 MCGILL-3838 MONTREAL-680 QUEENS-261 REGINA-431 WILFRIDLAURIER-795 OTTAWA-757,17,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6762,politicsandideologyincanadaeliteandpublicopinioninthetransformationofawelfa-orns-1999,Politics and ideology in Canada :,elite and public opinion in the transformation of a welfare state /,"Ornstein, Michael D.",,,,1999,1999.,,"Montreal ;;Kingston, Ont. :",,"McGill-Queen's University Press,",,"viii, 497 p.","0773518290, 0773525947, 9780773518292","41174253, 1392373, 300274505",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-329 MEMORIAL-2013 TORONTO-1501 LAC-1338 UBC-1136 CALGARY-1370 UALBERTA-887 CONCORDIA-712 LAVAL-1901 MANITOBA-1595 MCGILL-2678 MONTREAL-451 QUEENS-1267 REGINA-1050 WILFRIDLAURIER-631 OTTAWA-1052 LAC-1780,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6764,politicsandterritorythesociologyofregionalpersistenceincanada--1974,Politics and territory ; the sociology of regional persistence in Canada.,,,,,,1974,1974 :,,"Montre?al, London,",,McGill University Press. Queen s University Press.,,"XII, 344 pages :","0773501665, 0773502750, 9780773501669, 9780773502758","932207, 299859139, 1029436872",73079502,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-2188 QUEENS-438 OTTAWA-839 LAVAL-1902 MONTREAL-392 MEMORIAL-1808 TORONTO-3908 LAC-118 UBC-913 CALGARY-2438 UALBERTA-10 CONCORDIA-60 MANITOBA-831 MANITOBA-1843 MCGILL-2679 REGINA-834 WILFRIDLAURIER-986,17,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6767,politicsandthebritishnovelinthe1970s-perk-2021,Politics and the British novel in the 1970s /,,"Perkin, J. Russell","(James Russell),",,,2021,,2021.,,Montreal ;;Kingston ;;London ;;Chicago :,,"McGill-Queen's University Press,","xix, 324 pages","0228006236, 0228006244, 9780228006237, 9780228006244, 9780228007630, 9780228007647",1201667318,,,,,YES,YES,,,YES,,,,,,YES,,,,TORONTO-55 LAC-4260 CONCORDIA-2161 MCGILL-2680,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6768,politicsandtheenglishcountryhouse16881800--2023,"Politics and the English country house, 1688-1800 /",,,,,,2023,,[2023],,Montreal ;;Kingston ;;London ;;Chicago :,,"McGill-Queen's University Press,","xvii, 323 pages :","0228014026, 9780228014027",1308393814,,,,,,,,,YES,,,,,,,,,,MCGILL-2681,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
