ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
277,conservationhuntingpeopleandwildlifeincanadasnorth--2004,Conservation hunting :,people and wildlife in Canada's north /,,,,,2004,2005.,,"Edmonton, AB :",,"Canadian Circumpolar Institute,",,"112 p., [6] p. of col. plates :",1896445357,,,,,YES,,YES,,YES,YES,YES,,,YES,,YES,YES,YES,,TORONTO-240 MEMORIAL-89 TORONTO-527 LAC-464 UBC-415 CALGARY-827 UALBERTA-525 MANITOBA-210 MCGILL-288 QUEENS-76,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
279,conservationofthecaliforniatuleelkasocioeconomicstudyofasurvivalproblem-phil-1976,The conservation of the California tule elk :,a socio-economic study of a survival problem /,"Phillips, W. E.",(William Emerson),,,1976,1976.,,"Edmonton, Alta. :",,"University of Alberta Press,",,120 pages :,"0888640013, 9780888640017","2368271, 946566670",76362056,,,,YES,YES,,,YES,YES,,,YES,,YES,YES,YES,YES,MEMORIAL-3 TORONTO-1038 LAC-672 UBC-50 UALBERTA-167 CONCORDIA-29 MCGILL-12 QUEENS-308 WILFRIDLAURIER-6,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
280,consolidationoffiftyyearsoflegalwritings19381988-bowk-1989,"A consolidation of fifty years of legal writings, 1938-1988 /",,"Bowker, Wilbur F.,",,1910-,,1989,1989.,,Edmonton :,,"Faculty of Law, University of Alberta,",,"xv, 797 p. :","0888642105, 9780888642103","20266427, 77261477",,,,YES,,YES,,YES,,,YES,YES,YES,,YES,YES,,,TORONTO-361 LAC-146 MANITOBA-75 MONTREAL-12 QUEENS-459 OTTAWA-261 UALBERTA-43 CALGARY-230,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
283,contemporaryarabreaderonpoliticalislam--2010,The contemporary Arab reader on political Islam /,,,,,,2010,c2010.,,London :;Edmonton :,,"Pluto Press ;;University of Alberta Press,",,"xxv, 312 p.","074532889X, 0745328903, 0888645570, 0978745328904, 9780745328898, 9780745328904, 9780888645579","660536946, 612722052, 718699773",,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,,,YES,YES,YES,,BROCK-276 MEMORIAL-88 TORONTO-194 LAC-563 UBC-79 CALGARY-321 UALBERTA-621 CONCORDIA-167 MANITOBA-250 MCGILL-374 MONTREAL-121 OTTAWA-545,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
284,contemporaryindigenouscosmologiesandpragmatics--2021,Contemporary Indigenous cosmologies and pragmatics /,,,,,First edition.,2021,,2021.,,"Edmonton, Alberta, Canada :",,"University of Alberta Press,",336 pages :,"1772125822, 9781772125825, 9781772125924, 9781772125931",1232227810,,,,YES,YES,YES,,,,,,,,,YES,YES,,,TORONTO-19 LAC-807 CALGARY-520 UALBERTA-805 CONCORDIA-241,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
285,contemporarystudyofthearabworld--1990,The Contemporary study of the Arab world /,,,,,,1990,1990.,,Edmonton :,,"University of Alberta Press,",,"xix, 235 p.",0888642113,,,YES,YES,,,YES,,,YES,YES,,YES,YES,YES,YES,YES,YES,,ATHABASCA-77 BROCK-139 MEMORIAL-115 TORONTO-531 LAC-220 UBC-59 UALBERTA-293 MCGILL-139 QUEENS-227 REGINA-211 OTTAWA-131,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
288,contestedclassroomseducationglobalizationanddemocracyinalberta--2013,"Contested classrooms : education, globalization, and democracy in Alberta   /",,,,,,2013,c1999.,,Edmonton :,,"University of Alberta Press and Parkland Institute,",,,0888643152,,,YES,YES,YES,,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,ATHABASCA-106 ATHABASCA-177 BROCK-352 MEMORIAL-168 TORONTO-428 LAC-352 UBC-65 UALBERTA-379 MANITOBA-359 MCGILL-215 MONTREAL-128 REGINA-47 WILFRIDLAURIER-173 OTTAWA-573 CALGARY-899,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
289,contextualizingtheholodomortheimpactofthirtyyearsofukrainianfaminestudies--2015,Contextualizing the Holodomor :,the impact of thirty years of Ukrainian famine studies /,,,,,2015,,2015.;©2015,,Edmonton :,,"Canadian Institute of Ukrainian Studies Press,","viii, 126 pages","189486543X, 9781894865432",909956830,2015514646,,,,,,,,,YES,,,,,YES,,,,MEMORIAL-198 TORONTO-503,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
290,continuations-barb-2006,Continuations /,,"Barbour, Douglas,",,1940-,1st ed.,2006,2006.,,Edmonton :,,"University of Alberta Press,",,106 p.,"0888644639, 9780888644633",63194762,,,YES,YES,,YES,,YES,,,,YES,YES,YES,YES,YES,YES,YES,BROCK-262 TORONTO-96 LAC-478 UBC-75 CALGARY-353 UALBERTA-543 MANITOBA-274 QUEENS-479 REGINA-254 WILFRIDLAURIER-188 OTTAWA-306,11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
291,continuations2-barb-2012,Continuations 2 /,,"Barbour, Douglas,",,1940-,1st ed.,2012,2012.,,"Edmonton, AB :",,"University of Alberta Press,",,139 p.,"0888645961, 9780888645968","758391350, 1086906898",,,YES,YES,,YES,,YES,YES,YES,,YES,,,YES,YES,,YES,BROCK-192 MEMORIAL-54 TORONTO-345 LAC-594 CALGARY-8 UALBERTA-655 MANITOBA-132 MCGILL-401 WILFRIDLAURIER-208 OTTAWA-571,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
292,continuityandchangetheculturallifeofalbertasfirstukrainians--1988,Continuity and change :,the cultural life of Alberta's first Ukrainians /,,,,,1988,1988.,,Edmonton :,,"Canadian Institute of Ukrainian Studies, University of Alberta,",,"x, 268 p., [5] leaves of plates :",0920862608,"21153391, 1100321565",,,YES,YES,,,,,,YES,,YES,YES,,YES,,,,BROCK-135 MEMORIAL-60 TORONTO-152 CALGARY-789 QUEENS-19 OTTAWA-241 OTTAWA-335,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
293,corporatedirectorsliability--1989,Corporate directors' liability /,,,,,,1989,1989.,,"Edmonton, Alta. :",,"The Institute,",,64 p.,"0888641532, 9780888641533","19617366, 855392381, 423335707",,,,YES,,YES,,YES,,,YES,YES,YES,,YES,YES,,,TORONTO-144 LAC-141 CALGARY-529 UALBERTA-37 MANITOBA-1 MONTREAL-75 QUEENS-61 QUEENS-147 OTTAWA-38,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
294,correlationofthedevonianswanhillsmemberalberta-koch-1959,"Correlation of the Devonian Swan Hills member, Alberta /",,"Koch, Norris Gayle.",,,,1959,1959.,,Edmonton :,,"University of Alberta Press,",,"[5], 119, xxiv leaves :",,911900542,,,,YES,,,,,,,,,,,,,,,CALGARY-682,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
295,correspondenceoftheukrainiancentralcommitteeincracowandlvivwiththegermanaut--2000,"The correspondence of the Ukrainian Central Committee in Cracow and Lviv with the German authorities, 1939-1944 /",,,,,,2000,2000.,,Edmonton :,,"Canadian Institute of Ukrainian Studies Press,",,2 v. (1289 p.),1894301617,45557276,,,,,,,,,,,,,,,YES,,,YES,TORONTO-874 WILFRIDLAURIER-109,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
296,costumesandscriptsinelizabethantheatres-maci-1992,Costumes and scripts in Elizabethan theatres /,,"MacIntyre, Jean,",,1934-,,1992,c1992.,,Edmonton :,,"University of Alberta Press,",,"xiv, 353 pages",0888642261,28548907,,,YES,,YES,YES,,,YES,YES,,YES,YES,YES,YES,YES,YES,,MEMORIAL-215 UBC-61 BROCK-332 TORONTO-619 LAC-257 UALBERTA-374 CONCORDIA-85 MCGILL-155 QUEENS-337 REGINA-17 OTTAWA-569,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
298,counsellingandacademicskillsforpostsecondarystudentswithlearningdisabilitie-kova-1993,Counselling and academic skills for postsecondary students with learning disabilities /,,"Kovach, Karen,",,1949-,,1993,c1993.,,Edmonton :,,"Program for Students with Learning Disabilities, Office of Services for Students with Disabilities, University of Alberta,",,"vi, 48 leaves",,,,,,YES,,YES,,,,,,,,,,,,,LAC-250 CALGARY-29,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
299,counterblastingcanadamarshallmcluhanwyndhamlewiswilfredwatsonandsheilawatso--2016,Counterblasting Canada :,"Marshall McLuhan, Wyndham Lewis, Wilfred Watson, and Sheila Watson /",,,,First edition.,2016,,2016.,,"Edmonton, Alberta :",,"The University of Alberta Press,","xxxiv, 303 pages","172121517, 1772120375, 1772121495, 1772121509, 9781772120370, 9781772121490, 9781772121506, 9781772121513",920450518,,,YES,YES,YES,YES,,,YES,YES,,,,,YES,YES,,,BROCK-202 MEMORIAL-96 TORONTO-991 LAC-664 CALGARY-357 UALBERTA-734 CONCORDIA-222 MCGILL-455,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
300,counteringdisplacementsthecreativityandresilienceofindigenousandrefugeeedpe--2012,Countering displacements :,the creativity and resilience of Indigenous and refugee-ed peoples /,,,,1st ed.,2012,c2012.,,Edmonton :,,"University of Alberta Press,",,"xlvii, 281p.:","0888645929, 9780888645920","733450479, 910091538",,,YES,YES,,YES,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-112 TORONTO-289 TORONTO-830 LAC-585 UBC-81 CALGARY-630 UALBERTA-660 MANITOBA-319 MCGILL-395 MONTREAL-172 QUEENS-192 REGINA-282 WILFRIDLAURIER-89 OTTAWA-186,14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
301,courtconnectedfamilymediationprogramsincanada--1990,COURT-CONNECTED FAMILY MEDIATION PROGRAMS IN CANADA.,,,,,,1990,1994.,,"EDMONTON, ALTA. :",,"THE INSTITUTE,",,69 P.,0888641915,31403337,,,,YES,,YES,,YES,,,YES,YES,YES,,YES,YES,,,QUEENS-154 TORONTO-221 LAC-312 CALGARY-657 UALBERTA-146 MANITOBA-26 MONTREAL-59 QUEENS-258 OTTAWA-149,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
303,creatingamodernukrainianculturalspaceessaysinhonourofjaroslavrozumnyj--2000,Creating a modern Ukrainian cultural space :,essays in honour of Jaroslav Rozumnyj /,,,,,2000,2000.,,Edmonton :,,"Canadian Institute of Ukrainian Studies,",,194 p. :,,57149306,,,,,,,,,,,,YES,,,,,,,OTTAWA-93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
304,creatingwordpapersfromaninternationalconferenceonthelearningandteachingofen--1986,The Creating word :,papers from an international conference on the learning and teaching of English in the 1980s /,,,,,1986,c1986.,,Edmonton :,,"University of Alberta Press,",,"viii, 215 p.","0888640927, 9780888640925","13245662, 319860993",,YES,YES,,,YES,,,YES,,,YES,YES,,YES,YES,,,ATHABASCA-49 BROCK-324 TORONTO-405 LAC-82 UALBERTA-239 MCGILL-73 QUEENS-12 OTTAWA-139,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
305,creationofigiselleclassicalballetmeetscontemporaryvideogames--2019,The creation of iGiselle :,classical ballet meets contemporary video games /,,,,First edition.,2019,[2019],,"Edmonton, Alberta, Canada :",,"University of Alberta Press,",,"xxv, 206 pages :","1772123811, 9781772123814, 9781772124415, 9781772124422, 9781772124439",1055268550,,,YES,YES,YES,YES,,,,,,,,,YES,,,,BROCK-113 TORONTO-57 LAC-775 CALGARY-218 CONCORDIA-238,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
307,croatiatravelsinanundiscoveredcountry-fabi-2003,Croatia :,travels in an undiscovered country /,"Fabijančić, Tony,",,1966-,,2003,2003.,,"Edmonton, AB :",,"University of Alberta Press,",,186 p. :,0888643977,760420847,,,,YES,,YES,,,YES,YES,,,,,YES,YES,YES,,UALBERTA-476 MEMORIAL-336 TORONTO-495 TORONTO-918 LAC-417 UBC-72 CALGARY-421 MCGILL-258,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
309,crossingfrontierspapersinamericanandcanadianwesternliterature--1979,Crossing frontiers :,papers in American and Canadian Western literature /,,,,,1979,1979.,,Edmonton :,,"University of Alberta Press,",,174 p.,"0888640587, 9780888640581","5161159, 213512108",80451207,YES,,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,,CALGARY-492 ATHABASCA-2 MEMORIAL-133 TORONTO-189 LAC-521 UBC-52 UBC-74 CALGARY-461 UALBERTA-162 MANITOBA-244 QUEENS-306 REGINA-194 OTTAWA-4 CONCORDIA-37 CONCORDIA-186 MCGILL-25,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
312,crossmediaownershipanddemocraticpracticeincanadacontentsharingandtheimpacto--2012,Cross-media ownership and democratic practice in Canada :,content-sharing and the impact of new media /,,,,1st ed.,2012,2012.,,"Edmonton, AB :",,"University of Alberta Press,",,"xi, 146 p.","0888646054, 9780888646057",760370299,,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,,BROCK-390 TORONTO-288 TORONTO-463 LAC-598 UBC-82 CALGARY-131 UALBERTA-648 CONCORDIA-173 MANITOBA-309 MCGILL-405 MONTREAL-133 REGINA-92 OTTAWA-183 MEMORIAL-236,14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
314,crowneverdieslifeonthegreathunt-frol-2016,Crow never dies :,life on the great hunt /,"Frolick, Larry",,,First edition.,2016,,2016.,,Edmonton :,,"University of Alberta Press,","xix, 284 pages :","1772120855, 1772121444, 1772121452, 1772121460, 9781772120851, 9781772121445, 9781772121452, 9781772121469","919683216, 9781772120851",,,YES,YES,,YES,,,,,,YES,,,YES,YES,,,BROCK-203 TORONTO-320 TORONTO-330 LAC-659 CALGARY-359 UALBERTA-737 OTTAWA-472,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
315,ctvthenetworkthatmeansbusiness-nola-2001,"CTV, the network that means business /",,"Nolan, Michael,",,1940-,,2001,c2001.,,Edmonton :,,"University of Alberta Press,",,"xxx, 405 p. :","0888643845, 0888643853, 9780888643841, 9780888643858","47948457, 869068174",,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-143 BROCK-46 MEMORIAL-251 TORONTO-925 LAC-403 UBC-70 CALGARY-577 UALBERTA-453 CONCORDIA-117 MANITOBA-213 MCGILL-248 MONTREAL-150 QUEENS-68 REGINA-150 WILFRIDLAURIER-53 OTTAWA-190 CALGARY-901,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
317,culturalmappingandthedigitalsphereplaceandspace--2015,Cultural mapping and the digital sphere :,place and space /,,,,First edition.,2015,,[2015];©2015,,"Edmonton, Alberta, Canada :",,"The University of Alberta Press,","xvi, 310 pages :","1772120499, 9781772120493",891609604,,,YES,YES,YES,YES,,,YES,,,,,,YES,YES,,,BROCK-199 TORONTO-170 LAC-637 CALGARY-749 UALBERTA-701 CONCORDIA-216 MCGILL-443,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
318,culturalrenaissanceinukrainepolemicalpamphlets19251926-khvy-1986,The cultural renaissance in Ukraine :,"polemical pamphlets, 1925-1926 /","Khvylʹovyĭ, Mykola,",,1893-1933.,,1986,c1986.,,"Edmonton, Alta. :",,"Canadian Institute of Ukrainian Studies,",,"xi, 266 p.","092086242X, 0920862446","15580048, 1032605016",,,,,,,,,,,,YES,YES,,YES,,,YES,TORONTO-886 QUEENS-421 WILFRIDLAURIER-147 OTTAWA-234,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
320,cultureandadulteducationastudyofalbertaandquebec-robe-2013,Culture and adult education : a study of Alberta and Quebec :  /,,"Roberts, Hayden, 1922-",,,,2013,c1982.,,Edmonton :,,"University of Alberta Press,",,,,,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,ATHABASCA-12 MEMORIAL-140 TORONTO-970 LAC-50 UBC-54 UALBERTA-204 CONCORDIA-47 MANITOBA-222 MCGILL-50 MONTREAL-96 REGINA-205 OTTAWA-384 BROCK-320 WILFRIDLAURIER-131 CALGARY-894,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
322,culturenationandidentitytheukrainianrussianencounter16001945--2003,"Culture, nation, and identity :","the Ukrainian-Russian encounter, 1600-1945 /",,,,,2003,2003.,,"Toronto, ON :",,Canadian Institute of Ukrainian Studies,,"xiv, 381 p.","1895571464, 1895571472, 9781895571462, 9781895571479",51581554,,,,,,,,,,,,YES,,,YES,,,,TORONTO-553 TORONTO-906 OTTAWA-197,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
323,culturingwildernessinjaspernationalparkstudiesintwocenturiesofhumanhistoryi--2007,Culturing wilderness in Jasper National Park :,studies in two centuries of human history in the Upper Athabasca River Watershed /,,,,1st ed.,2007,2007.,,"Edmonton, AB :",,"University of Alberta Press,",,"xliii, 356 pages :","0888644833, 9780888644831, 9780888645708",159897397,2008297474,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,MEMORIAL-157 TORONTO-276 LAC-506 UBC-78 CALGARY-48 UALBERTA-571 CONCORDIA-151 MANITOBA-430 MCGILL-322 QUEENS-281 REGINA-168 WILFRIDLAURIER-74 OTTAWA-520 CALGARY-704 ATHABASCA-154 BROCK-266 TORONTO-235,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
326,curriculumdecisionmakingpreferencesofalbertaschoolpersonnel-youn-1977,The Curriculum decision-making preferences of Alberta school personnel /,,"Young, Jean Helen",,,,1977,1977.,,Edmonton :,,"University of Alberta Press,",,283 p. :,,25450156,,,,YES,,,,,,,,,,,,,,,CALGARY-678,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
327,damselfliesofalbertaflyingneontoothpicksinthegrass-acor-2004,Damselflies of Alberta :,flying neon toothpicks in the grass /,"Acorn, John,",,1958-,,2004,c2004.,,Edmonton :,,"University of Alberta Press,",,"xi, 156 p. :","0888644191, 0888647573, 1423719735, 9780888644190, 9780888647573, 9781423719731",54692889,,YES,,YES,,YES,,,YES,,,YES,,,YES,YES,YES,,ATHABASCA-129 TORONTO-155 TORONTO-933 LAC-440 UBC-73 CALGARY-521 UALBERTA-505 MCGILL-274 OTTAWA-509,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
328,danceofthesexesartandgenderinthefictionofalicemunro-rasp-1990,Dance of the sexes :,art and gender in the fiction of Alice Munro /,"Rasporich, Beverly Jean.",,,,1990,c1990.,,Edmonton :,,"University of Alberta Press,",,"xix, 223 p.","0888642075, 0888642083, 9780888642073, 9780888642080","23082343, 971342448, 423206630",,YES,YES,YES,,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-79 BROCK-238 MEMORIAL-8 TORONTO-103 TORONTO-112 LAC-185 UBC-58 CALGARY-631 UALBERTA-683 MANITOBA-443 MCGILL-122 MONTREAL-68 QUEENS-331 REGINA-18 WILFRIDLAURIER-32 OTTAWA-129,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
329,dcscottandthedesireforasenseoforder-weis-1985,D. C. Scott and the desire for a sense of order /,,"Weis, Lyle Percy.",,,,1985,"repr.1985, c1983.",,Edmonton :,,"University of Alberta Press,",,"xiv, 323 leaves",,911836962,,,,YES,,,,,,,,,,,,,,,CALGARY-66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330,dearhermes-smit-2012,Dear Hermes-- /,,"Smith, Michelle,",,1974-,1st ed.,2012,c2012.,,"Edmonton, AB :",,"University of Alberta Press,",,79 p.,"088864597X, 9780888645975",758391358,,,YES,YES,,YES,,YES,YES,,,YES,YES,,YES,YES,YES,,BROCK-75 TORONTO-721 LAC-596 UBC-83 CALGARY-525 UALBERTA-652 MANITOBA-202 MCGILL-403 QUEENS-542 OTTAWA-474,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
331,dearsiriintendtoburnyourbookananatomyofabookburning-hill-2013,"Dear Sir, I intend to burn your book :",an anatomy of a book burning /,"Hill, Lawrence,",,1957-,,2013,2013.,,Edmonton :,,"University of Alberta Press :;Canadian Literature Centre,",,"xvii, 33 p.","0888646798, 9780888646798",818451019,,,YES,YES,YES,YES,,,YES,YES,,YES,,,YES,YES,YES,YES,BROCK-82 MEMORIAL-429 TORONTO-554 LAC-606 UBC-87 CALGARY-236 UALBERTA-673 CONCORDIA-175 MCGILL-414 WILFRIDLAURIER-94 OTTAWA-100,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
332,deepalbertafossilfactsanddinosaurdigs-acor-2007,Deep Alberta :,fossil facts and dinosaur digs /,"Acorn, John","(John Harrison),",1958-,1st ed.,2007,2007.,,"Drumheller, Alta. :",,"Royal Tyrrell Museum,",,"xii, 186 pages :","0888644817, 9780888644817","77046063, 701818940",2007390882,,,YES,,YES,,YES,YES,YES,,,YES,,YES,YES,,,MEMORIAL-312 TORONTO-77 LAC-495 CALGARY-549 UALBERTA-553 MANITOBA-77 MCGILL-313 QUEENS-534 CALGARY-89,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
334,deficitreductioninthefarwestthegreatexperiment--2000,Deficit reduction in the far west,the great experiment,,,,,2000,2000.,,Edmonton,,University of Alberta Press,,"xiii, 233 p.","0888643535, 9780888643537",43591279,cn 00910293,,YES,YES,,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,CALGARY-502 MANITOBA-422 MCGILL-229 BROCK-45 MEMORIAL-69 TORONTO-1047 LAC-683 LAC-757 UBC-68 CALGARY-67 UALBERTA-438 MONTREAL-41 REGINA-54 WILFRIDLAURIER-108 OTTAWA-3,14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
337,demetergoesskydiving-mcca-2011,Demeter goes skydiving /,,"McCaslin, Susan,",,1947-,1st ed.,2011,c2011.,,Edmonton :,,"University of Alberta Press,",,125 p. :,"0888645511, 9780888645517, 9780888647580",690088765,,,YES,YES,,YES,,YES,YES,,,YES,YES,YES,YES,YES,,,BROCK-188 TORONTO-655 LAC-573 CALGARY-823 UALBERTA-633 MANITOBA-275 MCGILL-383 QUEENS-92 REGINA-278 OTTAWA-165,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
338,demiseofalphabetpartiestheriseofresponsiblepartypoliticsincities-mass-1976,"""The demise of """"alphabet parties"""" :""",the rise of responsible party politics in cities.,"Masson, Jack K.",,,,1976,1976.,,Edmonton :,,"University of Alberta Press,",,20 pages,,910203874,,,,,,YES,,,,,,,,,,,,,LAC-654,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
339,denethaassumptioncommunityschoolevaluationreport--1993,Dene Tha' (Assumption) Community School evaluation report /,,,,,,1993,1993.,,"[Edmonton, Alta.? :",,"Canadian Circumpolar Institute],",,122 leaves :,,70426017,,,,,,,,,,,,,,,,YES,,,UALBERTA-326,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
340,deriving-deli-2021,Deriving /,,"Delisle, Jennifer Bowering,",,1979-,First edition.,2021,,[2021];©2021,,"Edmonton, Alberta, Canada :",,"University of Alberta Press,","xii, 78 pages","1772125474, 9781772125474, 9781772125641",1162404943,2020446729,,,,,YES,,,,,,,,,,,,,LAC-794,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
341,descriptionandfollowupstudyofsocialserviceprogrammesandgraduates-masc-1972,A description and follow-up study of social service programmes and graduates /,,"Masciuch, Heleen Julianna.",,,,1972,1972.,,Edmonton :,,"University of Alberta Press,",,"xii, 135 p.",,911881386,,,,YES,,,,,,,,,,,,,,,CALGARY-881,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
343,descriptivecatalogueofthebensioncollectionofsephardicmanuscriptsandtexts-bens-1978,A descriptive catalogue of the Bension collection of Sephardic manuscripts and texts /,,"Bension, Ariel,",,1881-1932.,,1978,1978.,,Edmonton :,,"University of Alberta Press,",,"xv, 213 pages :","0888640161, 9780888640161",858392618,80467059,,,,YES,YES,,,YES,,,YES,YES,,YES,YES,,,LAC-621 CONCORDIA-39 MCGILL-30 QUEENS-24 OTTAWA-2 TORONTO-1006 UALBERTA-186,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
345,developingcontinuingprofessionaleducationinphysicaltherapyoccupationalthera-camp-1985,"Developing continuing professional education in physical therapy, occupational therapy, and speech-language pathology/audiology /",,"Campbell, Duncan D.,",,1919-,,1985,c1985.,,Edmonton :,,"Faculty of Extension, University of Alberta,",,"xii, 87 p.","0888649541, 9780888649546","16053767, 855271668",,,YES,,,YES,,YES,YES,,YES,YES,,,YES,YES,,,BROCK-228 TORONTO-363 LAC-114 UALBERTA-54 MANITOBA-16 MCGILL-89 MONTREAL-143 OTTAWA-537,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
346,developingwestessaysincanadianhistoryinhonoroflewishthomas--1983,The Developing West :,essays in Canadian history in honor of Lewis H. Thomas /,,,,,1983,1982.,,Edmonton :,,"University of Alberta Press,",,342 pages :,0888640358,9384829,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,CALGARY-489 MEMORIAL-162 UBC-91 ATHABASCA-14 BROCK-5 TORONTO-965 LAC-53 UALBERTA-206 CONCORDIA-50 MANITOBA-221 MCGILL-53 MONTREAL-95 QUEENS-504 REGINA-115 WILFRIDLAURIER-1 OTTAWA-464 TORONTO-1219,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
350,developmentintheshadowstudiesinukrainianeconomics-koro-1990,Development in the shadow :,studies in Ukrainian economics /,"Koropeckyj, I. S.",,,,1990,1990.,,Edmonton :,,"Canadian Institute of Ukrainian Studies Press, University of Alberta,",,"xx, 291 pages",0920862551,25089259,91209576,,,,,,,,,YES,,YES,YES,,YES,,,YES,MEMORIAL-289 TORONTO-105 QUEENS-511 WILFRIDLAURIER-150 OTTAWA-354,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
